slot,n_pax,mean_wait,p95_wait,p95_wait_mc_halfwidth,airport,date,plan
37,805.0,5.778185621969582,12.329905357340323,7.814520608876644,ATL,2026-06-26,rule_of_thumb
38,187.93333333333334,18.391022964299776,23.530608889718845,13.034804951194005,ATL,2026-06-26,rule_of_thumb
39,8.566666666666666,16.577564023176343,18.365472334435278,13.55004926202528,ATL,2026-06-26,rule_of_thumb
40,0.0,0.0,0.0,0.0,ATL,2026-06-26,rule_of_thumb
41,0.0,0.0,0.0,0.0,ATL,2026-06-26,rule_of_thumb
42,0.0,0.0,0.0,0.0,ATL,2026-06-26,rule_of_thumb
43,0.0,0.0,0.0,0.0,ATL,2026-06-26,rule_of_thumb
44,0.6,0.0,0.0,0.0,ATL,2026-06-26,rule_of_thumb
45,22.266666666666666,0.34272250599502035,1.3222435406228112,0.7313245761334778,ATL,2026-06-26,rule_of_thumb
0,384.3,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
1,644.2666666666667,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
2,1034.7666666666667,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
3,1613.0333333333333,2.6485809589082048e-05,0.0,0.0,ATL,2026-06-26,flat_feasible
4,2258.4333333333334,0.001584331390902012,0.007291298888046258,0.007083586901259808,ATL,2026-06-26,flat_feasible
5,2806.2,0.07597358948508408,0.33951343434950765,0.07914877559553282,ATL,2026-06-26,flat_feasible
6,3120.6666666666665,0.5873920096611028,1.1876660938030004,0.27445128460817586,ATL,2026-06-26,flat_feasible
7,3194.8333333333335,1.382484735986498,2.0706562025888804,0.4149540473160869,ATL,2026-06-26,flat_feasible
8,3244.4333333333334,2.5505648284782434,3.378583779656879,0.5583534181360624,ATL,2026-06-26,flat_feasible
9,3250.2,3.808342508425291,4.7328497092706225,0.7559210610760146,ATL,2026-06-26,flat_feasible
10,3253.4,5.490347001561711,6.187571653131131,0.8369376801779027,ATL,2026-06-26,flat_feasible
11,3003.2,5.664437512218399,6.34162604564358,0.8370709451265405,ATL,2026-06-26,flat_feasible
12,2707.633333333333,3.341900518438493,4.818287184593389,0.9019521901282943,ATL,2026-06-26,flat_feasible
13,2491.233333333333,0.6752534241824221,1.5218441625000343,0.7171038503475669,ATL,2026-06-26,flat_feasible
14,2269.0,0.012663111302566752,0.07889354126205543,0.13915736067527346,ATL,2026-06-26,flat_feasible
15,2095.266666666667,0.0005651330030775624,0.004241181529213041,0.008312563051104786,ATL,2026-06-26,flat_feasible
16,2134.5,0.00044601733478208427,0.0009084600652543395,0.0015738341790795503,ATL,2026-06-26,flat_feasible
17,2166.733333333333,0.0008421732980073176,0.00250500622368803,0.0022213567009671253,ATL,2026-06-26,flat_feasible
18,2348.366666666667,0.002516919191413836,0.016854145924104932,0.014363731535878301,ATL,2026-06-26,flat_feasible
19,2523.1,0.012332881873015195,0.07943652408510102,0.04998094324694614,ATL,2026-06-26,flat_feasible
20,2497.8,0.00616186007673541,0.04413363790915616,0.018705262746132798,ATL,2026-06-26,flat_feasible
21,2530.766666666667,0.007465244207662698,0.051161217523716676,0.018937882558916923,ATL,2026-06-26,flat_feasible
22,2436.9333333333334,0.006019210791271396,0.04313276441233445,0.016154116567484497,ATL,2026-06-26,flat_feasible
23,2247.1,0.0007688907829457066,0.002607121410630193,0.0034818726150715865,ATL,2026-06-26,flat_feasible
24,2246.0666666666666,0.0010316793452883925,0.004748800032357575,0.0081090953299779,ATL,2026-06-26,flat_feasible
25,2147.5,0.0006145813333734596,0.002270609801372516,0.0028347374679350812,ATL,2026-06-26,flat_feasible
26,2048.266666666667,0.00023662121721884278,0.0,0.0,ATL,2026-06-26,flat_feasible
27,2001.0,5.36417047837978e-05,0.0,0.0,ATL,2026-06-26,flat_feasible
28,1943.8,0.00017350475069871708,0.0,0.0,ATL,2026-06-26,flat_feasible
29,2047.8666666666666,0.00017707716940713905,0.0,0.0,ATL,2026-06-26,flat_feasible
30,2134.2,0.00040515501947902146,0.00020681147953533694,0.00036681086722249956,ATL,2026-06-26,flat_feasible
31,2104.3333333333335,0.00020340828771575598,0.0,0.0,ATL,2026-06-26,flat_feasible
32,1883.2333333333333,3.9217146688264455e-05,0.0,0.0,ATL,2026-06-26,flat_feasible
33,1774.6333333333334,1.2127247692835785e-05,0.0,0.0,ATL,2026-06-26,flat_feasible
34,1690.6666666666667,1.0372878302198589e-05,0.0,0.0,ATL,2026-06-26,flat_feasible
35,1522.4666666666667,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
36,1296.6333333333334,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
37,802.6666666666666,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
38,189.5,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
39,8.233333333333333,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
40,0.0,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
41,0.0,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
42,0.0,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
43,0.0,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
44,0.9,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
45,20.7,0.0,0.0,0.0,ATL,2026-06-26,flat_feasible
0,386.0,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
1,654.0666666666667,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
2,1044.3333333333333,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
3,1620.4,2.5431524063434443e-06,0.0,0.0,ATL,2026-06-26,peak_everywhere
4,2245.133333333333,0.0006830775501171428,0.0014615575826167871,0.0020264696998977105,ATL,2026-06-26,peak_everywhere
5,2793.766666666667,0.02449056133116987,0.15361876886993053,0.047873470979347875,ATL,2026-06-26,peak_everywhere
6,3118.0666666666666,0.1604047364227053,0.4602545575635965,0.11789725671415334,ATL,2026-06-26,peak_everywhere
7,3144.9,0.250588193292602,0.6473070107938838,0.16177147261249045,ATL,2026-06-26,peak_everywhere
8,3228.0333333333333,0.5804092181630587,1.0823432147707435,0.29277488147142205,ATL,2026-06-26,peak_everywhere
9,3249.366666666667,0.7421634854123494,1.3330314903755938,0.24380031181702486,ATL,2026-06-26,peak_everywhere
10,3247.0666666666666,1.0304530198930282,1.5443673531810724,0.30693338023490435,ATL,2026-06-26,peak_everywhere
11,3010.8333333333335,0.4091010586348,0.8832168126102445,0.28674003862309916,ATL,2026-06-26,peak_everywhere
12,2704.733333333333,0.027600737282877805,0.1652553885488369,0.11857131881946935,ATL,2026-06-26,peak_everywhere
13,2496.133333333333,0.0031021678559239397,0.01940830045298789,0.01798537179815422,ATL,2026-06-26,peak_everywhere
14,2264.5,0.0006387697692402046,0.002799136202724143,0.003516129257540769,ATL,2026-06-26,peak_everywhere
15,2109.3333333333335,2.542081269056778e-05,0.0,0.0,ATL,2026-06-26,peak_everywhere
16,2146.1666666666665,0.0002473169363325607,3.906410462794304e-05,7.656423817704018e-05,ATL,2026-06-26,peak_everywhere
17,2172.9333333333334,0.00013196891424504064,0.0,0.0,ATL,2026-06-26,peak_everywhere
18,2356.3,0.000995257372677641,0.005341726972596155,0.005453059701026988,ATL,2026-06-26,peak_everywhere
19,2513.0666666666666,0.0026322130950274802,0.017699007114603264,0.010710108166208576,ATL,2026-06-26,peak_everywhere
20,2527.5333333333333,0.002688600155870079,0.017796529370446765,0.008322062139291198,ATL,2026-06-26,peak_everywhere
21,2522.6,0.0028280669885181746,0.017262480334530688,0.008579383565913834,ATL,2026-06-26,peak_everywhere
22,2405.5333333333333,0.0011580041825752605,0.0054464416678738714,0.005101781755504565,ATL,2026-06-26,peak_everywhere
23,2240.4333333333334,0.0004711003966148367,0.0016974364826679263,0.003326914372854212,ATL,2026-06-26,peak_everywhere
24,2241.266666666667,0.0005231648870092575,0.0017456208220949013,0.0024336878801683517,ATL,2026-06-26,peak_everywhere
25,2149.9,0.00026566151659641017,0.0,0.0,ATL,2026-06-26,peak_everywhere
26,2049.0,0.00011810578410244033,9.65354585720964e-05,0.00018920602207676848,ATL,2026-06-26,peak_everywhere
27,1989.7666666666667,2.9076894115698026e-05,0.0,0.0,ATL,2026-06-26,peak_everywhere
28,1945.0,1.6003722303766436e-05,0.0,0.0,ATL,2026-06-26,peak_everywhere
29,2043.0,3.901330492858599e-05,0.0,0.0,ATL,2026-06-26,peak_everywhere
30,2146.633333333333,0.00012759145593004074,0.0,0.0,ATL,2026-06-26,peak_everywhere
31,2084.6,7.60025117336926e-05,0.0,0.0,ATL,2026-06-26,peak_everywhere
32,1901.9,1.6784639960602917e-05,0.0,0.0,ATL,2026-06-26,peak_everywhere
33,1803.7333333333333,1.356362617189061e-06,0.0,0.0,ATL,2026-06-26,peak_everywhere
34,1676.4333333333334,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
35,1541.4333333333334,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
36,1295.2333333333333,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
37,789.1666666666666,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
38,190.7,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
39,8.433333333333334,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
40,0.0,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
41,0.0,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
42,0.0,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
43,0.0,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
44,0.3,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
45,20.9,0.0,0.0,0.0,ATL,2026-06-26,peak_everywhere
0,420.23333333333335,0.020966507304843226,0.14114537421222942,0.0487670462432403,BNA,2026-06-07,optimised
1,696.2333333333333,0.6501506051093215,1.862594430056378,0.27032418351150256,BNA,2026-06-07,optimised
2,955.5,0.2351107697427736,1.000601358177055,0.19796375552398307,BNA,2026-06-07,optimised
3,1129.7333333333333,1.073113756367192,2.096714613647772,0.34425688414621275,BNA,2026-06-07,optimised
4,1286.4333333333334,0.26565245035445195,1.0275589583792655,0.2622562021149272,BNA,2026-06-07,optimised
5,1457.2333333333333,0.420873854344008,0.9970225182477511,0.21868022762415135,BNA,2026-06-07,optimised
6,1491.5333333333333,0.9654816030488288,1.717929819525356,0.3534942974871792,BNA,2026-06-07,optimised
7,1364.4333333333334,0.660671848714376,1.3850844700106877,0.29530209188550527,BNA,2026-06-07,optimised
8,1166.0333333333333,0.5792541661182894,1.2420442176584658,0.3785022026172334,BNA,2026-06-07,optimised
9,986.7666666666667,0.1966699758192377,0.6943165773937703,0.21490187428224833,BNA,2026-06-07,optimised
10,1045.3333333333333,0.14318197373541872,0.5510630980434279,0.13400636072337627,BNA,2026-06-07,optimised
11,1175.3,0.6302559969137135,1.4824894666760684,0.2959476886290459,BNA,2026-06-07,optimised
12,1164.6333333333334,1.304960278903646,2.1028737845585725,0.46211105188633717,BNA,2026-06-07,optimised
13,997.8333333333334,0.5179525915065819,1.3006751402876084,0.5041587026861273,BNA,2026-06-07,optimised
14,949.4,0.0250766472685641,0.15594828273890027,0.06061421584989198,BNA,2026-06-07,optimised
15,901.5,0.022004265519771936,0.1499310151498246,0.06074414803547231,BNA,2026-06-07,optimised
16,928.6666666666666,0.25134192443214803,0.8294174093371199,0.21363987552052527,BNA,2026-06-07,optimised
17,974.2666666666667,0.4375676479854896,1.0423003651330054,0.28772506490153266,BNA,2026-06-07,optimised
18,944.7666666666667,1.1160599081143,1.9463218961393223,0.4514593708205114,BNA,2026-06-07,optimised
19,892.1,1.2663031137083476,2.225290183928004,0.5514076770413685,BNA,2026-06-07,optimised
20,820.5333333333333,1.0244705901967646,1.827543922510354,0.5725591847817219,BNA,2026-06-07,optimised
21,780.8666666666667,0.6067267255789286,1.4028098696288482,0.35268984187220703,BNA,2026-06-07,optimised
22,751.7,0.6037034552030166,1.3559231601106279,0.39403481485984326,BNA,2026-06-07,optimised
23,787.9666666666667,0.8514765352920026,1.761795531789961,0.34712167399152677,BNA,2026-06-07,optimised
24,844.4666666666667,0.8120761961526207,1.7068549833644553,0.2982052417945709,BNA,2026-06-07,optimised
25,845.4333333333333,1.0909660869529882,2.0214552908808594,0.5056206759841366,BNA,2026-06-07,optimised
26,838.5666666666667,0.15997969781394042,0.7440636629094435,0.39002299925942036,BNA,2026-06-07,optimised
27,853.1666666666666,0.038009524577015195,0.23367005554214976,0.06791012852603928,BNA,2026-06-07,optimised
28,846.3666666666667,0.6642785871929789,1.4268701563466737,0.33510856090222446,BNA,2026-06-07,optimised
29,837.2666666666667,0.8774866274839347,1.639039709181239,0.43132740861143515,BNA,2026-06-07,optimised
30,757.6333333333333,0.07185973819745463,0.3369576211625614,0.2591619219710242,BNA,2026-06-07,optimised
31,641.5666666666667,0.001049705881038278,0.002222313594426531,0.00284545282545333,BNA,2026-06-07,optimised
32,564.0,0.001959104142642135,0.00953662885865318,0.008107183669708277,BNA,2026-06-07,optimised
33,477.1666666666667,0.0009361971770046793,0.0,0.0,BNA,2026-06-07,optimised
34,397.3666666666667,0.3565937309810395,1.114075066743336,0.2974699942277187,BNA,2026-06-07,optimised
35,361.1,0.249243733623222,0.8364218545877242,0.3754790881964641,BNA,2026-06-07,optimised
36,332.23333333333335,0.6340295788713293,1.5026475627250813,0.4837114480063122,BNA,2026-06-07,optimised
37,272.93333333333334,0.26254160077361094,0.9149901389815928,0.2698342024451336,BNA,2026-06-07,optimised
38,113.43333333333334,2.007731560948406,4.114147916455725,1.2599098317632498,BNA,2026-06-07,optimised
39,4.166666666666667,0.4500091946602773,0.5396411272972561,0.6614425647586967,BNA,2026-06-07,optimised
40,0.0,0.0,0.0,0.0,BNA,2026-06-07,optimised
41,0.0,0.0,0.0,0.0,BNA,2026-06-07,optimised
42,0.0,0.0,0.0,0.0,BNA,2026-06-07,optimised
43,0.0,0.0,0.0,0.0,BNA,2026-06-07,optimised
44,0.0,0.0,0.0,0.0,BNA,2026-06-07,optimised
45,1.0333333333333334,0.008105597613803184,0.01307919278563986,0.02563474681272596,BNA,2026-06-07,optimised
0,411.06666666666666,0.42479340054019527,1.3251955595009286,0.29718364778857853,BNA,2026-06-07,rule_of_thumb
1,700.6666666666666,0.8200087295708561,1.920810153888124,0.3117863329546748,BNA,2026-06-07,rule_of_thumb
2,956.2,1.325207934035574,2.2997971089711635,0.4816310863220247,BNA,2026-06-07,rule_of_thumb
3,1110.5666666666666,1.6429509311513832,2.57191926477555,0.596822022289948,BNA,2026-06-07,rule_of_thumb
4,1284.1333333333334,0.7064568810982175,1.6081381993529205,0.4403488056699582,BNA,2026-06-07,rule_of_thumb
5,1469.0666666666666,0.5446608227783006,1.2602991907316217,0.38651277053844396,BNA,2026-06-07,rule_of_thumb
6,1484.2333333333333,1.0223474187421777,1.847827336317643,0.42163273995338246,BNA,2026-06-07,rule_of_thumb
7,1354.5333333333333,1.7952471080775358,2.6556305319820503,0.5685221300564175,BNA,2026-06-07,rule_of_thumb
8,1174.0333333333333,2.2073529248774717,2.9911988861954626,0.5963586345815014,BNA,2026-06-07,rule_of_thumb
9,985.7333333333333,2.021373448131734,2.971362212448709,0.7418072894861137,BNA,2026-06-07,rule_of_thumb
10,1038.1,1.12748472033572,2.0073508063114516,0.6215769941203783,BNA,2026-06-07,rule_of_thumb
11,1178.2,1.251905636720494,2.0567740733208044,0.5457776989866151,BNA,2026-06-07,rule_of_thumb
12,1167.3333333333333,1.536617161678271,2.428524320993604,0.5990775191982884,BNA,2026-06-07,rule_of_thumb
13,997.9333333333333,1.5754568962006956,2.520472578631545,0.695689285064072,BNA,2026-06-07,rule_of_thumb
14,950.8666666666667,1.6966959199378928,2.637282124306194,0.6354067563499551,BNA,2026-06-07,rule_of_thumb
15,912.3666666666667,1.5548169783655985,2.4167484252539118,0.7088186477446214,BNA,2026-06-07,rule_of_thumb
16,916.9666666666667,1.5347174569438915,2.517481964222596,0.7214936874973474,BNA,2026-06-07,rule_of_thumb
17,970.1333333333333,1.317153955487997,2.3064906963327023,0.6881478583155248,BNA,2026-06-07,rule_of_thumb
18,960.7333333333333,1.875140836673841,2.836704101564958,0.8355083419500009,BNA,2026-06-07,rule_of_thumb
19,884.9666666666667,1.699563913064487,2.620798825226586,0.8440028334366745,BNA,2026-06-07,rule_of_thumb
20,821.1,1.2450068767696107,2.1578035358004177,0.7833807189604901,BNA,2026-06-07,rule_of_thumb
21,789.9666666666667,1.4810880474509363,2.6099026040052857,0.6810553956499412,BNA,2026-06-07,rule_of_thumb
22,751.2,1.5203664632608296,2.5950670233013873,0.8195767925090847,BNA,2026-06-07,rule_of_thumb
23,774.8666666666667,1.739136310107747,2.7084384536695225,0.8725036339463964,BNA,2026-06-07,rule_of_thumb
24,835.3,1.632223988330732,2.7298465533561336,0.7840544481924387,BNA,2026-06-07,rule_of_thumb
25,848.1333333333333,1.6780445989039516,2.600622636194021,0.7835014138879284,BNA,2026-06-07,rule_of_thumb
26,838.2,1.326665191948012,2.3658502956293317,0.6397727291206712,BNA,2026-06-07,rule_of_thumb
27,845.8,1.4576748072290227,2.3614217440074077,0.6182026838017168,BNA,2026-06-07,rule_of_thumb
28,847.0666666666667,1.1090115068230275,2.105594999635344,0.43553039785687164,BNA,2026-06-07,rule_of_thumb
29,847.4,1.1125425651640986,2.038463750592083,0.4825804797133232,BNA,2026-06-07,rule_of_thumb
30,755.7333333333333,1.5309725161476162,2.539736588820803,0.5506466778037066,BNA,2026-06-07,rule_of_thumb
31,650.5,0.9327055185658792,1.7650688266109993,0.4349635352942302,BNA,2026-06-07,rule_of_thumb
32,562.2333333333333,0.6318187703711625,1.6011745014841903,0.2971970607928196,BNA,2026-06-07,rule_of_thumb
33,471.8,1.401717490238031,2.811018391869756,0.5970178967962961,BNA,2026-06-07,rule_of_thumb
34,401.8666666666667,0.921618404722848,2.2710072396649172,0.6196368312162032,BNA,2026-06-07,rule_of_thumb
35,355.8333333333333,0.7315026865114819,1.8751578646207747,0.5396289411807162,BNA,2026-06-07,rule_of_thumb
36,332.8,0.5948809096312327,1.4192813057068878,0.5384685998202978,BNA,2026-06-07,rule_of_thumb
37,277.6666666666667,1.3366504325297874,2.8681194611330336,0.799543584652643,BNA,2026-06-07,rule_of_thumb
38,116.36666666666666,3.002904735290703,5.430090126078053,1.82305226748409,BNA,2026-06-07,rule_of_thumb
39,4.133333333333334,0.99543973610151,1.4464526864937424,1.4948605659240117,BNA,2026-06-07,rule_of_thumb
40,0.0,0.0,0.0,0.0,BNA,2026-06-07,rule_of_thumb
41,0.0,0.0,0.0,0.0,BNA,2026-06-07,rule_of_thumb
42,0.0,0.0,0.0,0.0,BNA,2026-06-07,rule_of_thumb
43,0.0,0.0,0.0,0.0,BNA,2026-06-07,rule_of_thumb
44,0.0,0.0,0.0,0.0,BNA,2026-06-07,rule_of_thumb
45,0.5,0.0010993337495809404,0.0020887341242037867,0.004093843657679938,BNA,2026-06-07,rule_of_thumb
0,419.6333333333333,1.3943732066260596e-06,0.0,0.0,BNA,2026-06-07,flat_feasible
1,700.1666666666666,0.0005950389082689627,0.0022177971077115425,0.004346802457151788,BNA,2026-06-07,flat_feasible
2,955.2,0.009222728904058564,0.06736174019826531,0.02449558243144448,BNA,2026-06-07,flat_feasible
3,1103.8333333333333,0.06108695482486259,0.3209800486162268,0.11846505733626492,BNA,2026-06-07,flat_feasible
4,1278.6,0.25605547072664714,0.8017061737730073,0.13982725827724166,BNA,2026-06-07,flat_feasible
5,1435.5,1.418412077386669,2.582678850558169,0.40687772519648047,BNA,2026-06-07,flat_feasible
6,1494.1333333333334,4.179048693390826,5.668275778747551,0.7679001068491708,BNA,2026-06-07,flat_feasible
7,1368.5,6.028573060305868,6.898115381148334,1.0172723999507107,BNA,2026-06-07,flat_feasible
8,1163.0666666666666,4.130029605362812,5.78579414565211,0.9794655168695442,BNA,2026-06-07,flat_feasible
9,982.6,0.7065661410385341,1.9691493888683451,0.8586631874699897,BNA,2026-06-07,flat_feasible
10,1048.2666666666667,0.030867928374045818,0.19668551353941674,0.07983943707938805,BNA,2026-06-07,flat_feasible
11,1161.5,0.07645702344678783,0.3486689210296476,0.11119698602056721,BNA,2026-06-07,flat_feasible
12,1149.0333333333333,0.12131034521788246,0.47139292610188105,0.11386110355834937,BNA,2026-06-07,flat_feasible
13,1000.9,0.02204577468532524,0.1515002405788498,0.046003564167542206,BNA,2026-06-07,flat_feasible
14,939.2333333333333,0.011341083526437012,0.08394121631166108,0.038777606128298545,BNA,2026-06-07,flat_feasible
15,905.2666666666667,0.005055198410747109,0.03607103897294937,0.018008631518097316,BNA,2026-06-07,flat_feasible
16,923.3666666666667,0.008340111422772667,0.06159482940173267,0.02600471805174346,BNA,2026-06-07,flat_feasible
17,968.7333333333333,0.008878166789340863,0.061105527806600585,0.020586236867433067,BNA,2026-06-07,flat_feasible
18,952.8666666666667,0.009779408941617596,0.07205431489582917,0.02077719397812706,BNA,2026-06-07,flat_feasible
19,898.5333333333333,0.00696087472602385,0.04665469854647705,0.022750973542309268,BNA,2026-06-07,flat_feasible
20,823.7666666666667,0.0015242725571898298,0.0072107543316756485,0.005914520712615534,BNA,2026-06-07,flat_feasible
21,786.2,0.001702843919343815,0.005629855719223709,0.005280734000717719,BNA,2026-06-07,flat_feasible
22,756.0666666666667,0.0005447781804774147,0.0,0.0,BNA,2026-06-07,flat_feasible
23,788.4333333333333,0.0013638670224483756,0.004424300752726241,0.005940733491815518,BNA,2026-06-07,flat_feasible
24,843.9666666666667,0.003862288124039136,0.024639634889039856,0.01691688341017268,BNA,2026-06-07,flat_feasible
25,843.3,0.00494431423198445,0.03350265222283701,0.02716100666451352,BNA,2026-06-07,flat_feasible
26,841.6333333333333,0.002453200782205533,0.011653083117881607,0.012005518685588306,BNA,2026-06-07,flat_feasible
27,844.8666666666667,0.003069220992869889,0.017610950525325745,0.01284207156926859,BNA,2026-06-07,flat_feasible
28,845.2,0.0022175630370636365,0.01105204951288819,0.006619405171303502,BNA,2026-06-07,flat_feasible
29,841.3333333333334,0.0029740516921719115,0.01718178324258167,0.01125401074825594,BNA,2026-06-07,flat_feasible
30,768.2333333333333,0.0006040397852257166,0.0,0.0,BNA,2026-06-07,flat_feasible
31,638.7333333333333,0.00017042867710101653,0.0,0.0,BNA,2026-06-07,flat_feasible
32,567.7333333333333,0.00011041326353426795,2.7059918284066953e-05,5.303646527381419e-05,BNA,2026-06-07,flat_feasible
33,471.2,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
34,405.23333333333335,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
35,358.73333333333335,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
36,331.06666666666666,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
37,276.23333333333335,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
38,112.3,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
39,4.133333333333334,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
40,0.0,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
41,0.0,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
42,0.0,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
43,0.0,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
44,0.0,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
45,1.9,0.0,0.0,0.0,BNA,2026-06-07,flat_feasible
0,416.8,2.645479413853687e-05,0.0,0.0,BNA,2026-06-07,peak_everywhere
1,703.2333333333333,4.8215922946830295e-05,0.0,0.0,BNA,2026-06-07,peak_everywhere
2,956.8333333333334,0.002779923542454399,0.01605978377564097,0.009811849769539522,BNA,2026-06-07,peak_everywhere
3,1112.5,0.011226587927171246,0.07834058697989382,0.03367225799403401,BNA,2026-06-07,peak_everywhere
4,1294.9333333333334,0.09351565689602763,0.43797476027191523,0.15667924211098386,BNA,2026-06-07,peak_everywhere
5,1450.8,0.48443046042483096,1.0524694285017289,0.26293174232468214,BNA,2026-06-07,peak_everywhere
6,1479.1,0.6596967846748779,1.284514257079297,0.21753707794696306,BNA,2026-06-07,peak_everywhere
7,1361.3666666666666,0.5399245631197929,1.2208211084485752,0.25649038126414175,BNA,2026-06-07,peak_everywhere
8,1163.1333333333334,0.031102622179372992,0.18879591919669356,0.06077072930485297,BNA,2026-06-07,peak_everywhere
9,986.5666666666667,0.0027863584693437805,0.01654831721669085,0.00996517406474425,BNA,2026-06-07,peak_everywhere
10,1040.6666666666667,0.0058780334235041375,0.04701894433158461,0.031651783378470785,BNA,2026-06-07,peak_everywhere
11,1165.4,0.02134227248366989,0.14282586307919296,0.05543386306304238,BNA,2026-06-07,peak_everywhere
12,1161.1333333333334,0.017686260514169057,0.11296380689878537,0.044612963586673764,BNA,2026-06-07,peak_everywhere
13,994.3333333333334,0.002917386366299956,0.01655406907966662,0.008855955744165101,BNA,2026-06-07,peak_everywhere
14,949.9,0.0026756085201230717,0.015101616555297495,0.015063356079290283,BNA,2026-06-07,peak_everywhere
15,903.1,0.0013889647204860611,0.0049389901499508415,0.008233264278967178,BNA,2026-06-07,peak_everywhere
16,925.5666666666667,0.001389306081917387,0.005654623158908216,0.006074924738727192,BNA,2026-06-07,peak_everywhere
17,968.2,0.002997915400726954,0.01876065444767995,0.011429737125964083,BNA,2026-06-07,peak_everywhere
18,945.3333333333334,0.002285514836253896,0.011207314114233202,0.008650243573619307,BNA,2026-06-07,peak_everywhere
19,895.5333333333333,0.001015964780669524,0.00210492219203065,0.0026180281082251442,BNA,2026-06-07,peak_everywhere
20,824.7666666666667,0.000655315193515192,0.003371363169676819,0.004625551741039087,BNA,2026-06-07,peak_everywhere
21,795.8,0.00014295771121771654,0.0,0.0,BNA,2026-06-07,peak_everywhere
22,752.1333333333333,9.505309344976018e-05,0.0,0.0,BNA,2026-06-07,peak_everywhere
23,786.2666666666667,0.0003535909375675442,0.00038489270454912056,0.0007543758390055224,BNA,2026-06-07,peak_everywhere
24,840.5333333333333,0.0003625791786747501,0.0008778126851022221,0.0017204812483765004,BNA,2026-06-07,peak_everywhere
25,842.7,0.0006368180289327096,0.0014200946017653298,0.002487915442602876,BNA,2026-06-07,peak_everywhere
26,841.4,0.0005614364066008385,0.00054895856648424,0.0010759390195663387,BNA,2026-06-07,peak_everywhere
27,847.7333333333333,0.0003589002442918547,0.0,0.0,BNA,2026-06-07,peak_everywhere
28,846.2333333333333,0.000403945137558418,0.0006963740568441301,0.001364868071502838,BNA,2026-06-07,peak_everywhere
29,840.7,0.0002516336350672894,0.0005161212414225236,0.0010115790450816364,BNA,2026-06-07,peak_everywhere
30,760.7333333333333,0.0002124797416629371,0.0,0.0,BNA,2026-06-07,peak_everywhere
31,635.8333333333334,4.778896707199293e-06,0.0,0.0,BNA,2026-06-07,peak_everywhere
32,564.7,2.8935930559305555e-06,0.0,0.0,BNA,2026-06-07,peak_everywhere
33,477.93333333333334,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
34,409.43333333333334,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
35,353.1666666666667,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
36,335.8666666666667,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
37,275.93333333333334,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
38,114.83333333333333,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
39,3.7666666666666666,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
40,0.0,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
41,0.0,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
42,0.0,0.0,0.0,0.0,BNA,2026-06-07,peak_everywhere
